system:index,Bin,GridcellCount,PopulationSum,.geo
24,2400.0,2492.0,5819358.591055017,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,2500.0,2338.0,5685699.041688255,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,2600.0,2013.0,5097336.43880328,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,2700.0,1876.0,4942321.477151232,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2800.0,1667.0,4545362.627215288,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,2900.0,1519.0,4304156.079477657,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,3000.0,1429.0,4190009.7270477056,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,3100.0,1304.0,3940220.7780856593,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,3200.0,1136.0,3546475.359452461,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,3300.0,1054.0,3398261.135956807,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,3400.0,1012.0,3363406.9133630963,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,3500.0,876.0,3004564.812175214,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,3600.0,813.0,2871466.187005894,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,3700.0,651.0,2356286.8993633753,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3800.0,648.0,2411653.4901558287,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,3900.0,564.0,2160006.6986478097,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,4000.0,548.0,2148667.5859393477,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,4100.0,471.0,1892302.734567903,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,4200.0,487.0,2005390.5876989695,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,4300.0,429.0,1806017.3957473887,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,4400.0,411.0,1768285.0139241605,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,4500.0,372.0,1631725.4671375782,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,4600.0,340.0,1527958.3220786992,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,4700.0,303.0,1377655.1247047118,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,4800.0,290.0,1364383.0655557648,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,4900.0,286.0,1359310.6459290842,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,5000.0,231.0,1132443.719300344,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,5100.0,223.0,1103508.4626058785,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,5200.0,196.0,1008102.9709573946,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,5300.0,179.0,926868.3935778489,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,5400.0,154.0,812656.8876192584,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,5500.0,163.0,881942.6107120991,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,5600.0,155.0,848927.7548336658,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,5700.0,128.0,716454.605552751,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,5800.0,134.0,759973.1672197387,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,5900.0,141.0,815545.447387041,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,6000.0,130.0,761617.6011361661,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,6100.0,117.0,699509.7884863449,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,6200.0,98.0,593300.8175478862,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,6300.0,83.0,514806.8869331348,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,6400.0,86.0,546079.54709577,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,6500.0,115.0,738845.1702066204,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,6600.0,100.0,649511.7717800691,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,6700.0,70.0,462215.3166985377,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,6800.0,61.0,401470.09657029476,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,6900.0,72.0,486156.69464212004,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,7000.0,57.0,388030.7019581863,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,7100.0,60.0,418348.2935937122,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,7200.0,51.0,361888.56357642275,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,7300.0,66.0,470856.81143485836,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,7400.0,65.0,472292.72549815953,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,7500.0,44.0,326023.42923845665,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,7600.0,41.0,301562.3186927347,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,7700.0,42.0,314213.99925110687,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,7800.0,42.0,324277.6847316141,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,7900.0,47.0,366116.6213132087,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,8000.0,55.0,432457.77260261955,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,8100.0,38.0,295801.47791668616,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,8200.0,43.0,347875.5767165177,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,8300.0,36.0,288516.3047203374,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,8400.0,37.0,296900.3382821651,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,8500.0,34.0,287021.43018586247,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,8600.0,31.0,262875.52252212097,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,8700.0,36.0,307474.142945439,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,8800.0,32.0,276367.78362559224,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,8900.0,35.0,309062.06452862825,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,9000.0,39.0,348871.1616769353,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,9100.0,32.0,285996.9622723275,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,9200.0,25.0,228665.19194582637,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,9300.0,37.0,338482.9092040859,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,9400.0,20.0,177591.77072584842,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,9500.0,21.0,197548.4499446233,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,9600.0,23.0,210586.95953004656,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,9700.0,24.0,227579.7564385027,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,9800.0,27.0,263295.4850488905,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,9900.0,20.0,192044.23392306452,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,10000.0,17.0,169210.2764914072,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,10100.0,21.0,209224.87538235597,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,10200.0,25.0,253586.31929893722,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,10300.0,15.0,150910.17248286947,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,10400.0,15.0,151208.63783857325,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,10500.0,18.0,186952.30392892938,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,10600.0,13.0,137099.07105496526,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,10700.0,14.0,141811.0499812815,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,10800.0,16.0,170613.6888064443,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,10900.0,9.0,96266.02312447174,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,11000.0,11.0,120393.0468838031,"{""type"":""MultiPoint"",""coordinates"":[]}"
